Date,Campaign type,Campaign name,Ad set name,Model,Unique leads,Cost,Clicks (all),CPC (all),Link clicks,CPC (cost per link click),Impressions,Reach,Unique clicks (all),CPM (cost per 1000 impressions),Cost per action (CPA),Inversion Planeada,CPL proyectado,Meta Leads,Meta Conversaciones,Meta Clicks,CPC proyectado,Meta Seguidores,CPS proyectado,Meta interacciones,CPE Proyectado,Meta Alcance,CPA alcance proyectado,CPMA proyectado,CPA proyectado
2024-09-06,PERFORMANCE,8_Leads _HMC_XR-150L_CPL_LDS_POST_SEPTIEMBRE_24_FB_$ 2.664.000,INTERESES,XR 150L E3,25,41495,229,181.2,128,324.18,21058,18434,176,1970.51,81.68,2664000.0,2000.0,1332.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-06,PERFORMANCE,8_Leads _HMC_XR-150L_CPL_LDS_POST_SEPTIEMBRE_24_FB_$ 2.664.000,LAL + BBDD GENERAL,XR 150L E3,15,26682,162,164.7,92,290.02,12000,10628,121,2223.5,77.56,2664000.0,2000.0,1332.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-06,PERFORMANCE,9_Leads _HMC_XR 190 L_CPL_LDS_POST_SEPTIEMBRE_24_FB_$1.600.000,BBDD_XR190L,XR 190L,14,43848,236,185.8,131,334.72,14370,12705,190,3051.36,81.96,1600000.0,2000.0,800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-06,PERFORMANCE,9_Leads _HMC_XR 190 L_CPL_LDS_POST_SEPTIEMBRE_24_FB_$1.600.000,INTERESES _HOMBRE_XR190L,XR 190L,24,35486,370,95.91,173,205.12,24128,19717,278,1470.74,54.09,1600000.0,2000.0,800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-06,PERFORMANCE,10_Leads_HOC_CB300F_CPL_CONV_POST_SEPTIEMBRE_FB_$1000000,INTERESES_CB300,CB 300F,13,32415,298,108.78,152,213.26,13886,11527,230,2334.37,51.95,1000000.0,2000.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-06,PERFORMANCE,13 Leads_Whatsapp_HMC_Marca_CPC_CLI_POST_SEPTIEMBRE_FB$3.500.000,WHATSAPP_CB 100,Whatsapp General,0,9677,70,138.24,23,420.74,1310,1091,55,7387.02,9.81,3500000.0,0.0,0.0,3540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,989.0
2024-09-06,PERFORMANCE,13 Leads_Whatsapp_HMC_Marca_CPC_CLI_POST_SEPTIEMBRE_FB$3.500.000,WHATSAPP_CB 300F,Whatsapp General,0,9567,123,77.78,58,164.95,2309,1884,98,4143.35,29.44,3500000.0,0.0,0.0,3540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,989.0
2024-09-06,PERFORMANCE,13 Leads_Whatsapp_HMC_Marca_CPC_CLI_POST_SEPTIEMBRE_FB$3.500.000,WHATSAPP_CB125F,Whatsapp General,0,9694,72,134.64,27,359.04,1869,1530,63,5186.73,64.63,3500000.0,0.0,0.0,3540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,989.0
2024-09-06,PERFORMANCE,13 Leads_Whatsapp_HMC_Marca_CPC_CLI_POST_SEPTIEMBRE_FB$3.500.000,WHATSAPP_DIO_DLX,Whatsapp General,0,9858,87,113.31,48,205.38,1414,1308,70,6971.71,41.59,3500000.0,0.0,0.0,3540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,989.0
2024-09-06,PERFORMANCE,13 Leads_Whatsapp_HMC_Marca_CPC_CLI_POST_SEPTIEMBRE_FB$3.500.000,WHATSAPP_DIO_STD,Whatsapp General,0,9774,88,111.07,37,264.16,1535,1322,76,6367.43,47.91,3500000.0,0.0,0.0,3540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,989.0
2024-09-06,PERFORMANCE,13 Leads_Whatsapp_HMC_Marca_CPC_CLI_POST_SEPTIEMBRE_FB$3.500.000,WHATSAPP_NAVI,Whatsapp General,0,9446,61,154.85,38,248.58,2468,2069,51,3827.39,40.54,3500000.0,0.0,0.0,3540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,989.0
2024-09-06,PERFORMANCE,13 Leads_Whatsapp_HMC_Marca_CPC_CLI_POST_SEPTIEMBRE_FB$3.500.000,WHATSAPP_PCX 160 ABS,Whatsapp General,0,9633,67,143.78,34,283.32,1367,1190,55,7046.82,53.82,3500000.0,0.0,0.0,3540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,989.0
2024-09-06,PERFORMANCE,13 Leads_Whatsapp_HMC_Marca_CPC_CLI_POST_SEPTIEMBRE_FB$3.500.000,WHATSAPP_WAVE 110S E3,Whatsapp General,0,9690,117,82.82,47,206.17,2003,1727,94,4837.74,38.0,3500000.0,0.0,0.0,3540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,989.0
2024-09-06,PERFORMANCE,13 Leads_Whatsapp_HMC_Marca_CPC_CLI_POST_SEPTIEMBRE_FB$3.500.000,WHATSAPP_XBLADE,Whatsapp General,0,9744,76,128.21,38,256.42,1856,1531,64,5250.0,52.67,3500000.0,0.0,0.0,3540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,989.0
2024-09-06,PERFORMANCE,13 Leads_Whatsapp_HMC_Marca_CPC_CLI_POST_SEPTIEMBRE_FB$3.500.000,WHATSAPP_XR 150L E3,Whatsapp General,0,9719,120,80.99,64,151.86,2223,1891,94,4372.02,26.13,3500000.0,0.0,0.0,3540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,989.0
2024-09-06,PERFORMANCE,13 Leads_Whatsapp_HMC_Marca_CPC_CLI_POST_SEPTIEMBRE_FB$3.500.000,WHATSAPP_XR 190L,Whatsapp General,0,9647,103,93.66,58,166.33,1870,1532,79,5158.82,33.15,3500000.0,0.0,0.0,3540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,989.0
2024-09-07,BRANDING,Branding_HMC_CB-125F_CPC_CLI_POST_septiembre2024_FB_$4788679,Intereses_Nacional,CB-125F,0,154632,2781,55.6,1900,81.39,236037,185344,2522,655.12,25.32,4788679.0,0.0,0.0,0.0,52514.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-07,BRANDING,Branding_HMC_CB100BONBONBUM_CPC_CLI_CARRUSEL_AGOSTOFB_$21.000.000,Branding_HMC_CIUDADES_PRINCIPALES_CB100BONBONBUM_CPC_CLI_CARRUSEL_AGOSTOFB_$21.000.000,,0,144422,2858,50.53,1937,74.56,160579,98523,2555,899.38,16.8,,,,,,,,,,,,,,
2024-09-07,BRANDING,Branding_HMC_CB100BONBONBUM_CPC_CLI_CARRUSEL_AGOSTOFB_$21.000.000,Branding_HMC_CIUDADES_RESTO_DEL_PAÍS_CB100BONBONBUM_CPC_CLI_CARRUSEL_AGOSTOFB_$21.000.000 - Copia,,0,244506,4977,49.13,3591,68.09,287834,162359,4429,849.47,12.99,,,,,,,,,,,,,,
2024-09-07,BRANDING,Branding_HMC_CB100BONBONBUM_CPC_CLI_CARRUSEL_AGOSTOFB_$21.000.000,Branding_HMC_CIUDADES_SECUNDARIAS_CB100BONBONBUM_CPC_CLI_CARRUSEL_AGOSTOFB_$21.000.000 -,,0,23656,487,48.57,338,69.99,26227,14850,434,901.97,18.92,,,,,,,,,,,,,,
2024-09-07,BRANDING,Branding_HMC_CB100_CPC_CLI_POST_SEPTIEMBRE_FB_$3000000,CB100_CPC_CLI_POST_DOMICILIARIO,DOMICILIARIOS + MOTOTAXISTAS+INDEPENDIENTES,0,10603,240,44.18,207,51.22,8248,6055,209,1285.52,16.44,2500000.0,0.0,0.0,0.0,39683.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-07,BRANDING,Branding_HMC_CB100_CPC_CLI_POST_SEPTIEMBRE_FB_$3000000,CB100_CPC_CLI_POST_INDEPENDIENTE,DOMICILIARIOS + MOTOTAXISTAS+INDEPENDIENTES,0,23106,513,45.04,303,76.26,15055,13805,443,1534.77,23.92,2500000.0,0.0,0.0,0.0,39683.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-07,BRANDING,Branding_HMC_CB100_CPC_CLI_POST_SEPTIEMBRE_FB_$3000000,CB100_CPC_CLI_POST_MOTOTAXI,DOMICILIARIOS + MOTOTAXISTAS+INDEPENDIENTES,0,56610,1250,45.29,712,79.51,34335,33109,1099,1648.75,25.57,2500000.0,0.0,0.0,0.0,39683.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-07,BRANDING,Branding_HMC_CB100_CPE_INT_POST_SEPTIEMBRE4_FB_$1500000,CB100_CPE_INT_DOMICILIARIOS,DOMICILIARIO,0,51187,635,80.61,34,1505.5,10886,9267,625,4702.09,19.18,580000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2417.0,240.0,0.0,0.0,0.0,0.0
2024-09-07,BRANDING,Branding_HMC_CB100_CPE_INT_POST_SEPTIEMBRE4_FB_$1500000,CB100_CPE_INT_INDEPENDIENTE,INDEPENDIENTE,0,1249,21,59.48,3,416.33,386,365,19,3235.75,17.35,340000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2267.0,150.0,0.0,0.0,0.0,0.0
2024-09-07,BRANDING,Branding_HMC_CB100_CPE_INT_POST_SEPTIEMBRE4_FB_$1500000,CB100_CPE_INT_MOTOTAXISTA,MOTOTAXISTAS,0,686,9,76.22,0,0.0,186,175,9,3688.17,25.41,580000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15263.0,38.0,0.0,0.0,0.0,0.0
2024-09-07,BRANDING,Branding_HMC_CB300F_CPE_INT_POST_Septiembre_2024_FB_$4754717,CB300F Feb Intereses Col,CB300F,0,148085,5940,24.93,3011,49.18,151628,122317,4867,976.63,14.63,4754717.0,0.0,0.0,0.0,101868.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-07,BRANDING,Branding_HMC_DIO-DLX_CPC_CLI_POST_SEPTIEMBRE_2024_FB_ $ 896.227,Brand Intereses DIO DLX,DIO-DLX,0,16167,53,305.04,30,538.9,3496,3049,45,4624.43,152.52,896227.0,0.0,0.0,0.0,2212.0,405.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-07,BRANDING,Branding_HMC_DIO-STD_CPC_CLI_POST_SEPTIEMBRE_2024_FB_ $ 896.227,LED_STD_CPE_TRÁFICO_POST LAL TRAFICO SEPTIEMBRE 2024,DIO-STD,0,32064,828,38.72,512,62.63,20102,16341,697,1595.07,20.0,896227.0,0.0,0.0,0.0,16647.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-07,BRANDING,Branding_HMC_Marca_CPF_SEGUIDORES_POST_SEPTIEMBRE_2024_FB_ $ 1.886.792,Intereses Col,SEGUIDORES,0,65841,366,179.89,7,9405.86,36816,30874,353,1788.38,3.87,1886792.0,0.0,0.0,0.0,0.0,0.0,2165.0,453.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-07,BRANDING,Branding_HMC_NAVI_CPC_CLI_POST_Septiembre_2024_FB_$3373585,Brand Intereses Navi,NAVI,0,82673,1674,49.39,1494,55.34,38948,34458,1557,2122.65,12.75,3373585.0,0.0,0.0,0.0,36008.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-07,BRANDING,Branding_HMC_PCX-160_Trafico_CPC_CLI_POST_Septiembre_2024_FB_$3373585_25157,PCX 160 INTERESES  AGOSTO 2023,PCX-160,0,97537,2435,40.06,2240,43.54,35545,32852,2322,2744.04,10.83,3373585.0,0.0,0.0,0.0,42465.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-07,BRANDING,Branding_HMC_WAVE_CPC_CLI_POST_SEPTIEMBRE_2024_FB_$1792000 - Copia,Intereses Nacional,WAVE,0,64155,1176,54.55,799,80.29,75541,51469,1041,849.27,25.71,1792453.0,0.0,0.0,0.0,24554.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-07,BRANDING,Branding_HMC_X-BLADE_CPC_CLI_POST_SEPTIEMBRE_2024_FB_ $ 1.886.792,Intereses,X-BLADE,0,64614,1391,46.45,955,67.66,45560,41018,1186,1418.22,20.03,1886792.0,0.0,0.0,0.0,30432.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-07,BRANDING,Branding_HMC_XR 190 L_CPC_CLI_POST_SEPTIEMBRE_2024_FB_ $ 1.415.094,Intereses,XR 190 L,0,48825,1005,48.58,962,50.75,14854,13665,951,3286.99,5.37,1415094.0,0.0,0.0,0.0,19700.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-07,BRANDING,Branding_HMC_XR_150_L_CPC_CLI_POST_SEPTIEMBRE_2024_FB_ $ 1.415.094,Intereses,XR 150L,0,49295,1085,45.43,779,63.28,45671,39151,956,1079.35,19.89,1415094.0,0.0,0.0,0.0,23641.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-07,BRANDING,Branding_Reach_HMC_CB100_CPE_INT_POST_SEPTIEMBRE_24_FB_$2000000,CB100_CPE_Reach_DOMICILIARIOS,DOMICILIARIO,0,53861,175,307.78,51,1056.1,90662,90662,174,594.09,2.42,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1192444.0,742.0,0.0,0.0
2024-09-07,BRANDING,Branding_Reach_HMC_CB100_CPE_INT_POST_SEPTIEMBRE_24_FB_$2000000,CB100_CPE_Reach_MOTOTAXISTA,MOTOTAXISTAS,0,15187,55,276.13,26,584.12,25981,25072,54,584.54,2.15,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,834333.0,723.0,0.0,0.0
2024-09-07,BRANDING,Branding_Reach_HMC_NAVI_VANDALOVERS_CPM_INT_POST_SEPTIEMBRE_24_FB_$1800000,NAVI_VANDALOVER_CPM_Reach_GEOLOCALIZADO,,0,65854,140,470.39,4,16463.5,108658,105194,137,606.07,261.33,,,,,,,,,,,,,,
2024-09-07,MARKETING CLOUD,Marketing_Cloud_Trafico_RMK_HMC_CB125F_CPC_LDS_POST_SEPTIEMBRE_24_FB_$400.000,Marketing_Cloud_Trafico_RMK_HMC_CB125F_CPC_LDS_POST_SEPTIEMBRE_24_FB_$400.000 Ad Set,,0,12633,16,789.56,7,1804.71,4731,3973,16,2670.26,371.56,,,,,,,,,,,,,,
2024-09-07,MARKETING CLOUD,Marketing_Cloud_Trafico_RMK_HMC_CB300F_CPC_LDS_POST_SEPTIEMBRE_24_FB_$400.000,Marketing_Cloud_Trafico_RMK_HMC_CB300F_CPC_LDS_POST_SEPTIEMBRE_24_FB_$400.000 Ad Set,,0,13807,44,313.8,14,986.21,1332,988,39,10365.62,234.02,,,,,,,,,,,,,,
2024-09-07,MARKETING CLOUD,Marketing_Cloud_Trafico_RMK_HMC_NAVI_CPC_LDS_POST_SEPTIEMBRE_24_FB_$400.000,Marketing_Cloud_Trafico_RMK_HMC_NAVI_CPC_LDS_POST_SEPTIEMBRE_24_FB_$400.000 Ad Set,,0,12545,35,358.43,14,896.07,4931,4150,32,2544.11,256.02,,,,,,,,,,,,,,
2024-09-07,MARKETING CLOUD,Marketing_Cloud_Trafico_RMK_HMC_PCX160_CPC_LDS_POST_SEPTIEMBRE_24_FB_$400.000,Marketing_Cloud_Trafico_RMK_HMC_PCX160_CPC_LDS_POST_SEPTIEMBRE_24_FB_$400.000 Ad Set,,0,12615,19,663.95,12,1051.25,1247,964,15,10116.28,323.46,,,,,,,,,,,,,,
2024-09-07,PERFORMANCE,0.11_Leads _HMC_CB100_CPL_LDS_POST_SEPTIEMBRE_24_FB_$2520000,CB100_LOOKALIKE_BBDD_UNIFICADA,CB100,38,100106,439,228.03,252,397.25,31679,23612,336,3160.01,99.21,2520000.0,3000.0,840.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-07,PERFORMANCE,0.12 LEADS_HMC_DIMOVIL_BOGOTÁ_ SEPTIEMBRE_2024,BROAD_DIMOVIL,DIMOVIL,3,14570,68,214.26,37,393.78,2453,2251,53,5939.67,103.33,2600000.0,2600.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-07,PERFORMANCE,0.12 LEADS_HMC_DIMOVIL_BOGOTÁ_ SEPTIEMBRE_2024,Lookalike Jul2023,DIMOVIL,25,64433,290,222.18,159,405.24,12410,10320,222,5192.02,110.52,2600000.0,2600.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-07,PERFORMANCE,1_Leads _HMC_CB-125F_CPL_LDS_POST_SEPTIEMBRE_24_FB_$4.788.000,INTERESES NACIONAL,CB 125F E3,33,118822,419,283.58,226,525.76,51763,44334,328,2295.5,144.2,4788000.0,3000.0,1596.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-07,PERFORMANCE,2_Leads _HMC_DIO-DLX_CPL_LDS_POST_SEPTIEMBRE_24_FB_$2.050.000,DIO DLX INTERESES,DIO DLX E3,31,52767,257,205.32,127,415.49,20420,18573,177,2584.08,107.69,2050000.0,2500.0,820.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-07,PERFORMANCE,2_Leads _HMC_DIO-DLX_CPL_LDS_POST_SEPTIEMBRE_24_FB_$2.050.000,DIO DLX LALREMARK,DIO DLX E3,28,55446,237,233.95,121,458.23,17109,15080,168,3240.75,121.06,2050000.0,2500.0,820.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-07,PERFORMANCE,3_Leads _HMC_DIO-STD_CPL_LDS_POST_SEPTIEMBRE_24_FB_$1000000,DIO STD INTERESES,DIO STD E3,24,42979,193,222.69,99,434.13,11024,10382,131,3898.68,116.47,1000000.0,2500.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-07,PERFORMANCE,4_Leads _HMC_NAVI_CPL_LDS_POST_AGOSTO_SEPTIEMBRE_24_FB_$2.784.000,NAVI - LAL Y RMK,NAVI E3,22,57838,219,264.1,116,498.6,19746,17818,167,2929.1,134.82,2784000.0,2000.0,1392.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-07,PERFORMANCE,4_Leads _HMC_NAVI_CPL_LDS_POST_AGOSTO_SEPTIEMBRE_24_FB_$2.784.000,NAVI - MUJERES - INTERESES,NAVI E3,23,57579,194,296.8,109,528.25,21129,18744,138,2725.12,142.17,2784000.0,2000.0,1392.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-07,PERFORMANCE,5_Leads_HMC_PCX-160_CPL_LDS_POST_SEPTIEMBRE_24_FB_$1.353.000,PCX 160 NACIONAL LOOKALIKE,PCX 160 ABS,28,57305,391,146.56,190,301.61,13496,11640,283,4246.07,80.71,1353000.0,3000.0,451.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-07,PERFORMANCE,6_Leads _HMC_WAVE-110S_CPL_LDS_POST_SEPTIEMBRE_24_FB_$1.252.000,WAVE INTERESES NACIONAL,WAVE 110S,40,52132,443,117.68,193,270.11,17720,13987,328,2941.99,71.71,1252000.0,2000.0,626.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-07,PERFORMANCE,7_Leads _HMC_X-BLADE_CPL_LDS_POST_AGOSTO_SEPTIEMBRE_24_FB_$1.480.000,XBLADE_INTERESES,XBLADE,15,62290,214,291.07,102,610.69,14756,12735,167,4221.33,149.38,1480000.0,3700.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-07,PERFORMANCE,8_Leads _HMC_XR-150L_CPL_LDS_POST_SEPTIEMBRE_24_FB_$ 2.664.000,INTERESES,XR 150L E3,25,37928,221,171.62,114,332.7,22132,19551,164,1713.72,84.47,2664000.0,2000.0,1332.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-07,PERFORMANCE,8_Leads _HMC_XR-150L_CPL_LDS_POST_SEPTIEMBRE_24_FB_$ 2.664.000,LAL + BBDD GENERAL,XR 150L E3,3,11019,66,166.95,26,423.81,5084,4508,57,2167.39,102.03,2664000.0,2000.0,1332.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-07,PERFORMANCE,9_Leads _HMC_XR 190 L_CPL_LDS_POST_SEPTIEMBRE_24_FB_$1.600.000,BBDD_XR190L,XR 190L,21,25456,235,108.32,136,187.18,12638,11153,177,2014.24,47.58,1600000.0,2000.0,800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-07,PERFORMANCE,9_Leads _HMC_XR 190 L_CPL_LDS_POST_SEPTIEMBRE_24_FB_$1.600.000,INTERESES _HOMBRE_XR190L,XR 190L,16,33466,389,86.03,220,152.12,25642,21906,310,1305.12,44.09,1600000.0,2000.0,800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-07,PERFORMANCE,10_Leads_HOC_CB300F_CPL_CONV_POST_SEPTIEMBRE_FB_$1000000,INTERESES_CB300,CB 300F,6,29253,287,101.93,125,234.02,13563,11406,234,2156.82,59.7,1000000.0,2000.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-07,PERFORMANCE,13 Leads_Whatsapp_HMC_Marca_CPC_CLI_POST_SEPTIEMBRE_FB$3.500.000,WHATSAPP_CB 100,Whatsapp General,0,9711,68,142.81,20,485.55,1323,1071,59,7340.14,8.86,3500000.0,0.0,0.0,3540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,989.0
2024-09-07,PERFORMANCE,13 Leads_Whatsapp_HMC_Marca_CPC_CLI_POST_SEPTIEMBRE_FB$3.500.000,WHATSAPP_CB 300F,Whatsapp General,0,9828,139,70.71,54,182.0,2071,1709,114,4745.53,36.54,3500000.0,0.0,0.0,3540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,989.0
2024-09-07,PERFORMANCE,13 Leads_Whatsapp_HMC_Marca_CPC_CLI_POST_SEPTIEMBRE_FB$3.500.000,WHATSAPP_CB125F,Whatsapp General,0,9726,74,131.43,28,347.36,1769,1491,63,5498.02,69.97,3500000.0,0.0,0.0,3540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,989.0
2024-09-07,PERFORMANCE,13 Leads_Whatsapp_HMC_Marca_CPC_CLI_POST_SEPTIEMBRE_FB$3.500.000,WHATSAPP_DIO_DLX,Whatsapp General,0,9727,107,90.91,48,202.65,1557,1341,81,6247.27,38.91,3500000.0,0.0,0.0,3540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,989.0
2024-09-07,PERFORMANCE,13 Leads_Whatsapp_HMC_Marca_CPC_CLI_POST_SEPTIEMBRE_FB$3.500.000,WHATSAPP_DIO_STD,Whatsapp General,0,9517,107,88.94,40,237.93,1683,1417,84,5654.78,46.42,3500000.0,0.0,0.0,3540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,989.0
2024-09-07,PERFORMANCE,13 Leads_Whatsapp_HMC_Marca_CPC_CLI_POST_SEPTIEMBRE_FB$3.500.000,WHATSAPP_NAVI,Whatsapp General,0,10041,51,196.88,29,346.24,2127,1854,46,4720.73,56.09,3500000.0,0.0,0.0,3540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,989.0
2024-09-07,PERFORMANCE,13 Leads_Whatsapp_HMC_Marca_CPC_CLI_POST_SEPTIEMBRE_FB$3.500.000,WHATSAPP_PCX 160 ABS,Whatsapp General,0,9823,80,122.79,37,265.49,1541,1311,61,6374.43,51.97,3500000.0,0.0,0.0,3540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,989.0
2024-09-07,PERFORMANCE,13 Leads_Whatsapp_HMC_Marca_CPC_CLI_POST_SEPTIEMBRE_FB$3.500.000,WHATSAPP_WAVE 110S E3,Whatsapp General,0,9703,122,79.53,52,186.6,1569,1298,93,6184.19,34.05,3500000.0,0.0,0.0,3540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,989.0
2024-09-07,PERFORMANCE,13 Leads_Whatsapp_HMC_Marca_CPC_CLI_POST_SEPTIEMBRE_FB$3.500.000,WHATSAPP_XBLADE,Whatsapp General,0,9756,87,112.14,38,256.74,1938,1635,73,5034.06,49.78,3500000.0,0.0,0.0,3540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,989.0
2024-09-07,PERFORMANCE,13 Leads_Whatsapp_HMC_Marca_CPC_CLI_POST_SEPTIEMBRE_FB$3.500.000,WHATSAPP_XR 150L E3,Whatsapp General,0,9718,121,80.31,64,151.84,2402,1971,101,4045.8,26.85,3500000.0,0.0,0.0,3540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,989.0
2024-09-07,PERFORMANCE,13 Leads_Whatsapp_HMC_Marca_CPC_CLI_POST_SEPTIEMBRE_FB$3.500.000,WHATSAPP_XR 190L,Whatsapp General,0,9868,153,64.5,73,135.18,2478,2057,124,3982.24,28.77,3500000.0,0.0,0.0,3540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,989.0
2024-09-08,BRANDING,Branding_HMC_CB-125F_CPC_CLI_POST_septiembre2024_FB_$4788679,Intereses_Nacional,CB-125F,0,157008,2615,60.04,1884,83.34,224391,174224,2408,699.71,26.28,4788679.0,0.0,0.0,0.0,52514.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-08,BRANDING,Branding_HMC_CB100BONBONBUM_CPC_CLI_CARRUSEL_AGOSTOFB_$21.000.000,Branding_HMC_CIUDADES_PRINCIPALES_CB100BONBONBUM_CPC_CLI_CARRUSEL_AGOSTOFB_$21.000.000,,0,154570,3119,49.56,2133,72.47,161350,101914,2773,957.98,16.29,,,,,,,,,,,,,,
2024-09-08,BRANDING,Branding_HMC_CB100BONBONBUM_CPC_CLI_CARRUSEL_AGOSTOFB_$21.000.000,Branding_HMC_CIUDADES_RESTO_DEL_PAÍS_CB100BONBONBUM_CPC_CLI_CARRUSEL_AGOSTOFB_$21.000.000 - Copia,,0,254230,5146,49.4,3686,68.97,280642,165040,4569,905.89,12.82,,,,,,,,,,,,,,
2024-09-08,BRANDING,Branding_HMC_CB100BONBONBUM_CPC_CLI_CARRUSEL_AGOSTOFB_$21.000.000,Branding_HMC_CIUDADES_SECUNDARIAS_CB100BONBONBUM_CPC_CLI_CARRUSEL_AGOSTOFB_$21.000.000 -,,0,25713,515,49.93,358,71.82,26476,15245,457,971.18,18.26,,,,,,,,,,,,,,
